event-id,visible,timestamp,location-long,location-lat,study-specific-measurement,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
13872701610,true,2018-05-16 13:54:00.000,-89.98678333,35.1436,"16.05782539:6.075654849","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227886.17951843387,3893052.7905269875,"16N"
13872701611,true,2018-05-18 19:04:00.000,-89.98685,35.1436,"22.10591986:25.20951144","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227880.1036130956,3893052.973015618,"16N"
13872701612,true,2018-05-21 16:22:00.000,-89.98693333,35.14338333,"26.17322245:61.93936416","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227871.78736529243,3893029.1615631455,"16N"
13872701613,true,2018-05-24 15:00:00.000,-89.98705,35.14393333,"46.24827979:67.22365211","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227862.9876759185,3893090.503463125,"16N"
13872701614,true,2018-05-28 13:18:00.000,-89.98746667,35.14443333,"27.6691523:9.298710738","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227826.6815820157,3893147.1191844326,"16N"
13872701615,true,2018-06-01 20:39:00.000,-89.98756667,35.14445,"31.95637026:NA","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227817.62383658666,3893149.2425088705,"16N"
13872701616,true,2016-07-05 22:46:00.000,-89.98801667,35.14825,"40.85274233:52.25608575","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227789.2828912107,3893572.085158066,"16N"
13872701617,true,2016-07-12 15:25:00.000,-89.98746667,35.14838333,"25.4712928:48.24694399","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227839.8482101324,3893585.372128889,"16N"
13872701618,true,2016-07-15 15:34:00.000,-89.98771667,35.14876667,"42.42284147:11.06206665","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227818.34400922828,3893628.5882765753,"16N"
13872701619,true,2016-07-18 15:05:00.000,-89.98778333,35.14885,"44.36374669:11.25620253","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227812.54721080326,3893638.016283261,"16N"
13872701620,true,2016-07-22 14:52:00.000,-89.9879,35.14881667,"55.58739408:30.3015153","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227801.8041636928,3893634.637793578,"16N"
13872701621,true,2016-07-26 14:59:00.000,-89.98758333,35.14873333,"32.71576757:65.13388584","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227830.38390839467,3893624.5240956703,"16N"
13872701622,true,2016-08-02 19:59:00.000,-89.98733333,35.14818333,"3.517900653:20.33963072","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227851.33264338365,3893562.817031696,"16N"
13872701623,true,2016-08-05 12:49:00.000,-89.98733333,35.148,"4.059163297:22.12612194","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227850.721546899,3893542.476544282,"16N"
13872701624,true,2016-08-12 15:04:00.000,-89.98746667,35.14816667,"11.72834166:1.51905524","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227839.12597866467,3893561.3336721063,"16N"
13872701625,true,2016-08-16 13:48:00.000,-89.98745,35.14816667,"10.55478455:27.42419143","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227840.64509796415,3893561.2880306677,"16N"
13872701626,true,2016-08-19 14:01:00.000,-89.98716667,35.14808333,"12.16009062:52.22504006","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227866.18687401095,3893551.2657461115,"16N"
13872701627,true,2016-08-23 14:36:00.000,-89.98743333,35.1485,"24.78862813:45.02026072","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227843.2753548475,3893598.2253986853,"16N"
13872701628,true,2016-08-26 14:57:00.000,-89.98768333,35.14815,"24.18627836:25.82207271","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227819.32641055604,3893560.07735825,"16N"
13872701629,true,2016-08-30 15:34:00.000,-89.9879,35.148,"11.12863433:18.4912794","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227799.0814067404,3893544.028131237,"16N"
13872701630,true,2016-09-02 15:19:00.000,-89.9879,35.14816667,"28.90373866:41.13311029","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227799.6370757714,3893562.520192695,"16N"
13872701631,true,2016-09-06 14:57:00.000,-89.98823333,35.14791667,"12.57847712:62.16680037","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227768.42748387513,3893535.6954760063,"16N"
13872701632,true,2016-09-09 15:49:00.000,-89.98763333,35.14765,"15.84019481:16.74991672","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227822.21604142163,3893504.4653830705,"16N"
13872701633,true,2016-09-12 20:52:00.000,-89.98751667,35.14753333,"29.58524475:15.29922377","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227832.45829361072,3893491.2014130233,"16N"
13872701634,true,2016-09-16 15:33:00.000,-89.98768333,35.14755,"26.59279401:9.404651274","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227817.32619913545,3893493.507274725,"16N"
13872701635,true,2016-09-20 14:42:00.000,-89.98776667,35.1476,"20.11312135:8.687427754","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227809.89814361127,3893499.2829801207,"16N"
13872701636,true,2016-09-23 14:39:00.000,-89.98781667,35.14766667,"11.7712054:10.66823046","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227805.5639304071,3893506.8169372953,"16N"
13872701637,true,2016-09-27 14:33:00.000,-89.98771667,35.14761667,"18.96133074:7.112800405","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227814.51019514457,3893500.995609921,"16N"
13872701638,true,2016-10-04 14:25:00.000,-89.98765,35.14758333,"23.12450351:20.4364348","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227820.4746593529,3893497.113981525,"16N"
13872701639,true,2016-10-07 14:06:00.000,-89.98745,35.14766667,"15.94146208:15.36620875","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227838.9783828801,3893505.8129646135,"16N"
13872701640,true,2016-10-12 15:55:00.000,-89.98756667,35.14776667,"3.35261938:47.22692082","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227828.6796593457,3893517.2274166318,"16N"
13872701641,true,2016-10-15 16:29:00.000,-89.98705,35.14773333,"13.67755333:17.60297154","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227875.65235257783,3893512.1138072587,"16N"
13872701642,true,2016-10-18 17:01:00.000,-89.98723333,35.14768333,"19.6129786:15.99204115","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227858.77893967665,3893507.0681913956,"16N"
13872701643,true,2016-10-21 13:52:00.000,-89.98716667,35.14781667,"5.141715664:10.59982319","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227865.2980653192,3893521.679786354,"16N"
13872701644,true,2016-10-25 15:25:00.000,-89.98725,35.14788333,"2.202149075:27.4439509","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227857.92645052774,3893529.3038539346,"16N"
13872701645,true,2016-10-28 15:16:00.000,-89.98715,35.14765,"23.54966212:14.16020434","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227866.26166668098,3893503.142093315,"16N"
13872701646,true,2016-11-01 15:57:00.000,-89.987,35.14761667,"26.32576908:4.917341603","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227879.82000593125,3893499.0334907398,"16N"
13872701647,true,2016-11-05 19:23:00.000,-89.98705,35.1476,"28.48570523:12.95157625","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227875.2079687732,3893497.3208284173,"16N"
13872701648,true,2016-11-09 16:11:00.000,-89.98716667,35.14766667,"21.80113473:18.73795797","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227864.7981005254,3893505.0372683443,"16N"
13872701649,true,2017-03-20 19:16:00.000,-89.9872,35.14783333,"3.496310745:7.994993548","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227862.31625537545,3893523.6194620663,"16N"
13872701650,true,2017-03-27 18:21:00.000,-89.98723333,35.14776667,"10.69758968:18.27113336","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227859.0567262167,3893516.3147745742,"16N"
13872701651,true,2017-03-31 19:13:00.000,-89.98741667,35.1477,"13.21509787:24.29955739","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227842.12683014828,3893509.419678214,"16N"
13872701652,true,2017-04-03 20:14:00.000,-89.98768333,35.1477,"9.943485112:8.687424759","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227817.826249188,3893510.149795155,"16N"
13872701653,true,2017-04-07 13:48:00.000,-89.98763333,35.14776667,"2.890232819:11.96524662","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227822.60497463285,3893517.4099353915,"16N"
13872701654,true,2017-04-10 15:30:00.000,-89.98771667,35.14768333,"11.56183205:24.22856572","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227814.73242001294,3893508.391546099,"16N"
13872701655,true,2017-04-13 16:24:00.000,-89.98775,35.14746667,"34.84691842:50.87149943","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227810.9727868642,3893484.4443526086,"16N"
13872701656,true,2017-04-17 14:58:00.000,-89.98736667,35.14713333,"75.2149067:78.28412358","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227844.7944242551,3893446.4106791834,"16N"
13872701657,true,2017-04-21 17:02:00.000,-89.98785,35.14771667,"5.612711612:26.40781626","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227802.69327705575,3893512.455710848,"16N"
13872701658,true,2017-04-24 18:14:00.000,-89.98756667,35.14776667,"3.35261938:17.25426774","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227828.6796593457,3893517.2274166318,"16N"
13872701659,true,2017-04-28 14:42:00.000,-89.98751667,35.14791667,"3.773178563:14.08913462","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227833.73615322588,3893533.7330365586,"16N"
13872701660,true,2017-05-05 15:48:00.000,-89.98763333,35.14783333,"4.508851948:25.38450047","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227822.8271941156,3893524.8058715113,"16N"
13872701661,true,2017-05-13 18:39:00.000,-89.9878,35.14765,"13.95449301:90.80928009","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227807.02748474525,3893504.921751936,"16N"
13872701662,true,2017-05-16 19:44:00.000,-89.98773333,35.14846667,"51.23789302:89.10415174","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227815.82567068632,3893595.3488497096,"16N"
13872701663,true,2017-05-19 20:34:00.000,-89.98838333,35.14786667,"11.92023991:76.6082259","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227754.59137489327,3893530.558774515,"16N"
13872701664,true,2017-05-25 17:20:00.000,-89.98761667,35.14815,"21.09620805:25.20937754","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227825.40106677316,3893559.894835551,"16N"
13872701665,true,2017-05-29 20:07:00.000,-89.9877,35.14793333,"0.569391135:37.26106941","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227817.0849736667,3893536.0834359117,"16N"
13872701666,true,2017-06-01 20:51:00.000,-89.98775,35.1476,"20.503:50.62561815","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227811.4172736185,3893499.2373344097,"16N"
13872701667,true,2017-06-07 16:28:00.000,-89.98735,35.14791667,"5.075563229:46.097982","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227848.92465884506,3893533.276709568,"16N"
13872701668,true,2017-06-12 20:36:00.000,-89.9877,35.14761667,"19.07709647:72.37000483","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227816.02932481852,3893500.9499649666,"16N"
13872701669,true,2017-06-15 16:47:00.000,-89.98763333,35.14826667,"30.5171598:29.93460402","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227824.27179643133,3893572.885005252,"16N"
13872701670,true,2017-06-26 19:51:00.000,-89.98758333,35.148,"6.309437416:43.071415","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227827.93926724885,3893543.1610275344,"16N"
13872701671,true,2017-06-29 22:02:00.000,-89.98788333,35.1477,"6.626543192:12.98115821","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227799.6003565074,3893510.6974394363,"16N"
13872701672,true,2017-07-04 15:31:00.000,-89.98798333,35.14761667,"13.25262544:NA","radio-transmitter","Agkistrodon contortrix","ID_4251","ID_4251","Spatial ecology of copperhead snakes in an urban park",227790.20958707103,3893501.7257996183,"16N"
13872701673,true,2017-05-06 16:21:00.000,-89.98483333,35.14601667,"19.60877476:61.84342515","radio-transmitter","Agkistrodon contortrix","ID_4254","ID_4254","Spatial ecology of copperhead snakes in an urban park",228071.93891077058,3893315.5843470823,"16N"
